#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
256100,-277409.3095703125,314.10050891330235,266
256200,-276738.810546875,310.31484299530604,266
256300,-276689.83203125,307.4883347245874,266
256400,-277865.2568359375,314.8245240992024,266
256500,-277143.21875,311.9455087848627,266
256600,-276896.08984375,311.85210647377943,266
256700,-276319.8828125,310.57254455169186,266
256800,-276609.548828125,311.419791472493,266
256900,-276889.3779296875,311.3221261644387,266
257000,-276906.876953125,312.87453302469834,266
257100,-276887.087890625,312.2066866169711,266
257200,-276981.7177734375,311.691313954359,266
257300,-277126.62890625,311.1541292116288,266
257400,-277552.8525390625,312.49843354730984,266
257500,-277185.8505859375,309.0265655035352,266
257600,-276864.2802734375,307.5616534189703,266
257700,-277328.873046875,314.53310014600464,266
257800,-276761.001953125,313.0707870382492,266
257900,-276705.7021484375,311.6202497661394,266
258000,-277091.0703125,308.03241256236413,266
258100,-277372.1142578125,309.8329913464863,266
258200,-277392.681640625,310.7480507664879,266
258300,-277797.6787109375,311.56696329258347,266
258400,-278141.6875,311.6753056790245,266
258500,-277708.3359375,308.2687881076495,266
258600,-278250.515625,312.0233808439758,266
258700,-277992.5888671875,308.3408618334115,266
258800,-277780.595703125,308.8604678650526,266
258900,-278454.736328125,310.82293287754607,266
259000,-278316.1552734375,310.16043304040005,266
259100,-277978.9736328125,310.0973515809039,266
259200,-277926.3525390625,309.91139893951936,266
259300,-277913.228515625,309.38247257650676,266
259400,-277939.8310546875,309.07503589931287,266
259500,-277731.724609375,305.68243654788967,266
259600,-277128.22265625,304.1815428095136,266
259700,-277804.7705078125,306.6245763786337,266
259800,-278073.5732421875,307.36614331028494,266
259900,-278298.0849609375,308.9793345846725,266
260000,-278319.5478515625,308.29241715586187,266
260100,-278314.966796875,308.93360394461024,266
260200,-278310.94921875,308.58183967309697,266
260300,-278212.1142578125,309.37538726626445,266
260400,-278418.9345703125,311.89346406178,266
260500,-278319.2685546875,309.79133470235666,266
260600,-278196.849609375,307.43546010698196,266
260700,-278062.5234375,311.30618060101574,266
260800,-278077.2763671875,310.6232355394371,266
260900,-277887.5546875,308.88265131703224,266
261000,-277392.185546875,306.3991718729602,266
261100,-278094.2705078125,308.99690784253335,266
261200,-278348.9365234375,311.07003899387524,266
261300,-278297.4794921875,309.33988603763834,266
261400,-278332.34765625,308.68395295806084,266
261500,-278022.3056640625,308.5190766196149,266
261600,-278533.1640625,311.11363731293346,266
261700,-278612.5009765625,313.8017474742235,266
261800,-277720.849609375,309.9192890107737,266
261900,-277932.7880859375,312.7057545720895,266
262000,-277532.517578125,310.27778060038395,266
262100,-277259.2041015625,309.14682172329003,266
262200,-277366.6474609375,312.09346725392805,266
262300,-276895.7041015625,309.02494251885236,266
262400,-276970.4033203125,310.2949846202739,266
262500,-277523.0478515625,314.70930762999524,266
262600,-277162.1474609375,312.4234562686715,266
262700,-277514.1748046875,314.0824138004355,266
262800,-277068.18359375,310.2191703642696,266
262900,-277080.3798828125,312.514711981899,266
263000,-276676.9765625,310.71858261301026,266
263100,-277322.7734375,314.86248613090726,266
263200,-277183.265625,311.69797692762523,266
263300,-277184.1005859375,311.8957026959206,266
263400,-277306.857421875,310.86939584720506,266
263500,-277540.2490234375,314.6718801480207,266
263600,-276712.3798828125,311.0565087201884,266
263700,-277399.537109375,313.6379642517131,266
263800,-276728.3369140625,307.70450415081945,266
263900,-277198.703125,308.9079095029621,266
264000,-277822.3642578125,313.4991863246318,266
264100,-277102.3525390625,310.1711628571576,266
264200,-277224.0439453125,310.1851091737875,266
264300,-277143.310546875,309.35611756163934,266
264400,-277181.853515625,310.08871599276375,266
264500,-277340.2548828125,311.15321269994354,266
264600,-277415.06640625,310.0261299009737,266
264700,-277688.1044921875,311.1862621090998,266
264800,-277603.5107421875,308.0207735483524,266
264900,-277216.7802734375,307.61888055734477,266
265000,-277795.029296875,311.5566807991112,266
265100,-277693.8056640625,311.8271122232108,266
265200,-277756.5224609375,309.6226024898284,266
265300,-277634.3076171875,308.1341748106764,266
265400,-277791.208984375,309.94791031968913,266
265500,-277459.1708984375,304.84312470431666,266
265600,-277970.5810546875,306.5652192982741,266
265700,-278155.12109375,309.6816601420724,266
265800,-277705.646484375,307.67360265574973,266
265900,-278211.4794921875,310.37893488835306,266
266000,-278308.1455078125,309.9452568186174,266
266100,-278743.21875,312.2506280693202,266
266200,-278013.2939453125,308.21021347424016,266
266300,-278046.8525390625,309.8082706644381,266
266400,-277635.4775390625,306.8797802573164,266
266500,-277810.869140625,307.337140846297,266
266600,-278005.01171875,311.3482186539028,266
266700,-277763.5869140625,309.45470669199915,266
266800,-277580.1015625,308.589008463844,266
266900,-277694.740234375,310.115173933478,266
267000,-277090.017578125,309.4673537358769,266
267100,-276742.548828125,308.27010732451214,266
267200,-278060.7685546875,315.08875581302766,266
267300,-277351.0517578125,308.16828321499816,266
267400,-277765.3291015625,310.7699077494151,266
267500,-277387.3984375,309.3367190186979,266
267600,-277720.3759765625,310.08810999940584,266
267700,-277680.154296875,307.5911296072827,266
267800,-277440.2939453125,308.75318940524915,266
267900,-277192.119140625,310.03115472485905,266
268000,-277433.09765625,309.0046359562844,266
268100,-277960.072265625,310.0084766146531,266
268200,-278333.087890625,311.092826108148,266
268300,-277519.1513671875,306.2573082065512,266
268400,-278206.20703125,310.40690011170125,266
268500,-277886.6884765625,309.5628656973798,266
268600,-278319.42578125,312.3907382081019,266
268700,-278000.7900390625,311.67875081991644,266
268800,-278106.8203125,312.9306889362468,266
268900,-277821.0654296875,311.68976826591285,266
269000,-277867.7822265625,308.32964504205313,266
269100,-278233.736328125,310.03405943352783,266
269200,-277590.2783203125,307.1802026107315,266
269300,-278204.47265625,309.90776312367115,266
269400,-278990.8193359375,309.1667740229043,266
269500,-278713.44140625,305.25755076215324,266
269600,-278414.01953125,307.5495376701702,266
269700,-278127.9013671875,304.9599890468009,266
269800,-278752.8046875,311.3346797843349,266
269900,-278417.7763671875,312.61931426414236,266
270000,-278322.0126953125,309.81360553952055,266
270100,-278148.6025390625,306.4433860600095,266
270200,-278703.0634765625,309.77882650027817,266
270300,-278592.671875,307.66959280054414,266
270400,-278848.28515625,309.9343001053831,266
270500,-278537.8212890625,307.5768837911059,266
270600,-278443.404296875,306.8075598586924,266
270700,-278331.845703125,307.50883374099624,266
270800,-278682.3203125,310.45320176339175,266
270900,-278509.0107421875,309.8697745417433,266
271000,-278771.1259765625,311.0889958520636,266
271100,-278403.55859375,307.7235234914487,266
271200,-278520.748046875,308.14868967173703,266
271300,-279634.5087890625,309.66992389026325,266
271400,-278812.0341796875,304.792928857402,266
271500,-278977.18359375,306.8165171732211,266
271600,-279371.86328125,306.1406914885373,266
271700,-279552.4833984375,307.7693033939902,266
271800,-279312.16015625,309.8598683481454,266
271900,-278600.255859375,305.61459719521184,266
272000,-279224.423828125,309.2000502969226,266
272100,-279215.671875,312.0505010461276,266
272200,-278850.591796875,310.1701907898732,266
272300,-278323.505859375,306.7067306556364,266
272400,-278499.6015625,308.0022504249818,266
272500,-278526.017578125,307.38617027478716,266
272600,-278692.72265625,309.3138302221958,266
272700,-278358.958984375,310.2145203457021,266
272800,-277917.24609375,309.80391619170246,266
272900,-277874.408203125,308.038379987687,266
273000,-278195.2705078125,313.14395838298304,266
273100,-277737.1318359375,309.0020662757517,266
273200,-278139.556640625,312.45058957707977,266
273300,-277481.2119140625,307.85560290100346,266
273400,-278025.6728515625,311.53989786542513,266
273500,-277763.5859375,311.58922562419355,266
273600,-277407.2177734375,307.7665467806018,266
273700,-278050.5341796875,312.3945655407517,266
273800,-277480.935546875,308.0409135373917,266
273900,-277759.80859375,309.24481267416604,266
274000,-277615.8935546875,310.59101006264683,266
274100,-277652.060546875,313.2743642184433,266
274200,-277385.5791015625,308.86719324606827,266
274300,-278156.1591796875,309.5916561130546,266
274400,-277767.8681640625,308.0108654601706,266
274500,-278234.6005859375,310.47584708001034,266
274600,-278098.021484375,312.3320079872735,266
274700,-277263.9599609375,307.7574381926883,266
274800,-278150.9072265625,308.9634503651337,266
274900,-278452.8564453125,308.86249910002084,266
275000,-278059.435546875,307.77178312917147,266
275100,-278541.197265625,309.6007783482948,266
275200,-277804.900390625,305.4786820050566,266
275300,-278003.1962890625,308.1914089329493,266
275400,-277638.447265625,306.0392413039832,266
275500,-278108.6982421875,310.7594128467541,266
275600,-277837.2255859375,311.78680737003447,266
275700,-277381.40234375,310.4282562606564,266
275800,-277559.263671875,310.32140606166377,266
275900,-277974.056640625,310.4098747306033,266
276000,-278220.93359375,310.8791629522639,266
276100,-278553.0791015625,308.8390117906861,266
276200,-278071.16796875,308.64588953642755,266
276300,-278483.421875,308.59860972735356,266
276400,-278819.1357421875,312.40934846043405,266
276500,-277903.0048828125,306.28195337140005,266
276600,-278253.302734375,309.17899118830996,266
276700,-278425.8212890625,308.9713212682484,266
276800,-278623.1171875,310.4147415320193,266
276900,-278248.4013671875,307.4526956497782,266
277000,-278138.623046875,306.032630687592,266
277100,-278066.5625,306.98531773384286,266
277200,-278052.5498046875,306.7942166757847,266
277300,-278090.068359375,306.7290081317371,266
277400,-278257.654296875,310.42229170165575,266
277500,-278500.7578125,311.4253349429865,266
277600,-278248.9912109375,310.0708063152437,266
277700,-278044.9619140625,308.9786265653406,266
277800,-277846.02734375,311.1293215688897,266
277900,-278047.3896484375,312.07112965217067,266
278000,-277205.734375,309.2386059535,266
278100,-277725.88671875,310.2942022936788,266
278200,-277804.1484375,310.2122248676472,266
278300,-277294.2109375,309.8108102670375,266
278400,-277212.982421875,307.87421907018825,266
278500,-278449.7900390625,311.4562886768161,266
278600,-278509.6494140625,308.2567387787723,266
278700,-278257.4892578125,303.1353232588506,266
278800,-278970.2333984375,307.2846923791802,266
278900,-279063.9853515625,309.62368039377765,266
279000,-278782.443359375,309.34444346835835,266
279100,-278818.6201171875,306.9898224572896,266
279200,-278623.9951171875,308.11765224454905,266
279300,-278637.6318359375,309.11344089258637,266
279400,-278319.060546875,308.1963678918682,266
279500,-278347.2666015625,308.83366578560384,266
279600,-278833.9755859375,309.5122488058342,266
279700,-278509.6845703125,305.7844060138704,266
279800,-278478.166015625,306.8296346170295,266
279900,-278837.3017578125,310.5624775321283,266
280000,-278752.431640625,309.83496980300134,266
280100,-278713.8935546875,311.7942204973776,266
280200,-278540.9091796875,309.3052879534613,266
280300,-278173.7236328125,305.89640476103773,266
280400,-278533.490234375,309.75369110480835,266
280500,-277886.591796875,309.23043717174966,266
280600,-278213.69140625,311.1540046823215,266
280700,-277721.0390625,308.4268222573708,266
280800,-277572.0498046875,308.07445379924553,266
280900,-278322.421875,316.4462006299485,266
281000,-277290.80859375,308.9563077234399,266
281100,-277637.3369140625,310.8581344035837,266
281200,-277556.9951171875,309.98800337179244,266
281300,-277369.4697265625,307.09209842980505,266
281400,-277438.16796875,308.50026847742845,266
281500,-277745.7099609375,311.32714644572695,266
281600,-277505.919921875,309.74266555978295,266
281700,-278123.7939453125,312.17757663813626,266
281800,-278560.7080078125,311.02597997284755,266
281900,-277919.2880859375,307.28727224475796,266
282000,-278290.80859375,309.3732271605052,266
282100,-278497.58203125,306.2218771073539,266
282200,-278657.6201171875,310.4292355245094,266
282300,-278521.9296875,311.94049816358677,266
282400,-277753.6142578125,308.05827390869325,266
282500,-277744.6708984375,308.1440297423642,266
282600,-277686.9052734375,307.0666233221205,266
282700,-278143.033203125,310.6882388537123,266
282800,-278085.2080078125,311.08128726280114,266
282900,-278378.8271484375,308.3206750118925,266
283000,-278444.2158203125,309.3283865902394,266
283100,-278335.4404296875,307.96080579085066,266
283200,-278017.2041015625,304.8407302572382,266
283300,-278628.029296875,310.0340493380131,266
283400,-278038.7578125,306.8575309613918,266
283500,-278478.0419921875,307.58117808392296,266
283600,-277777.9404296875,307.60936800285583,266
283700,-277691.2490234375,307.8614562187408,266
283800,-278345.4189453125,310.594171595093,266
283900,-278472.251953125,313.7581633240873,266
284000,-277901.044921875,309.52537044009813,266
284100,-277599.0400390625,309.45407595898365,266
284200,-277524.017578125,311.93775030319284,266
284300,-277401.2958984375,310.8672236587705,266
284400,-277687.4794921875,310.7463512292906,266
284500,-277564.37109375,306.7517022457583,266
284600,-277482.8876953125,310.1037064580816,266
284700,-277924.099609375,313.3244005087804,266
284800,-277726.43359375,311.3794788605489,266
284900,-277488.3798828125,310.11605779221816,266
285000,-277592.3095703125,310.1596980449999,266
285100,-277928.1015625,311.0661651222897,266
285200,-277661.5986328125,308.21207518985176,266
285300,-277695.369140625,308.2582321401257,266
285400,-277645.958984375,307.9456596216604,266
285500,-277847.2333984375,306.1146021091676,266
285600,-277516.3876953125,307.20461317842097,266
285700,-277519.5009765625,309.3304705879862,266
285800,-277710.6826171875,308.7564856385384,266
285900,-277671.1513671875,308.30815269288365,266
286000,-277725.923828125,307.81575685523524,266
286100,-277653.9755859375,308.54746887071525,266
286200,-277406.462890625,307.6164427382945,266
286300,-278077.47265625,312.3528641589828,266
286400,-277781.1416015625,310.1280738638481,266
286500,-276982.0595703125,308.6882148263661,266
286600,-277037.5078125,308.26574620208413,266
286700,-277307.2333984375,311.14122963608423,266
286800,-277082.087890625,309.740449238816,266
286900,-277364.958984375,311.5603958715475,266
287000,-277261.4462890625,308.27506660784263,266
287100,-277442.7626953125,307.05249306435644,266
287200,-277390.1015625,309.9786698307964,266
287300,-277759.2587890625,310.5407669235035,266
287400,-277507.228515625,306.1711917969746,266
287500,-278074.943359375,311.469875129272,266
287600,-277428.5810546875,309.8619921306881,266
287700,-277902.974609375,312.2335471696225,266
287800,-277589.7880859375,312.38294901807694,266
287900,-276982.431640625,309.33041419609316,266
288000,-276779.2119140625,310.99970370625067,266
288100,-276818.8193359375,311.6049763658877,266
288200,-277352.03515625,312.25709734806094,266
288300,-277765.8740234375,314.87423991918325,266
288400,-277564.6923828125,312.22521761607857,266
288500,-277621.4443359375,310.36843710257153,266
288600,-277604.150390625,310.56882246276433,266
288700,-277884.8515625,313.2757928133979,266
288800,-277617.5263671875,312.1876720123773,266
288900,-277058.37109375,309.61032746088586,266
289000,-277289.6513671875,309.845318665837,266
289100,-277713.4794921875,312.1529724467808,266
289200,-277740.123046875,309.45197177362303,266
289300,-277905.19921875,310.66814420025435,266
289400,-277542.3505859375,307.8699162674619,266
289500,-278069.4990234375,310.97257991275416,266
289600,-277800.109375,307.54706242021723,266
289700,-277836.0087890625,307.7300789535807,266
289800,-277914.38671875,310.3168738444159,266
289900,-277689.8984375,314.372381073086,266
290000,-277659.6865234375,314.98162250677757,266
290100,-277424.5546875,311.98266696993386,266
290200,-277808.8095703125,312.0508263914986,266
290300,-277742.46875,311.06982255509246,266
290400,-277250.4794921875,311.38480488119046,266
290500,-277138.39453125,310.8975768664185,266
290600,-277547.4990234375,310.4380239181665,266
290700,-277400.345703125,307.1187523088072,266
290800,-278410.13671875,312.94864484376774,266
290900,-277920.40234375,310.01153963901754,266
291000,-277593.3134765625,308.3178255944827,266
291100,-278342.6044921875,310.9551128598606,266
291200,-278225.7802734375,312.43923219671893,266
291300,-277151.556640625,304.67533412608753,266
291400,-277648.626953125,309.64363802682647,266
291500,-276973.783203125,307.6705892045634,266
291600,-278040.7978515625,315.52228705375876,266
291700,-277300.71484375,308.4853537945886,266
291800,-277032.5673828125,307.7520968371452,266
291900,-276741.578125,310.67815693668547,266
292000,-276621.744140625,309.5570392952076,266
292100,-277024.708984375,313.14450408655955,266
292200,-277253.7822265625,309.3710311101319,266
292300,-277473.3720703125,311.24394970113366,266
292400,-277576.88671875,311.28624630256706,266
292500,-277689.123046875,311.695260276038,266
292600,-278348.951171875,315.3615558912217,266
292700,-277987.3427734375,310.9232765703197,266
292800,-278593.10546875,314.2690205811774,266
292900,-278060.5068359375,312.8913180113336,266
293000,-277537.546875,309.37699726024744,266
293100,-277484.3720703125,308.3084591007183,266
293200,-277374.6708984375,307.9281229956409,266
293300,-277736.341796875,310.15171807240785,266
293400,-278180.5654296875,312.4299930188793,266
293500,-277994.5859375,310.7995944547271,266
293600,-277557.0927734375,307.68397698052274,266
293700,-277474.5986328125,307.90788616342326,266
293800,-277928.5693359375,311.6681519122524,266
293900,-277698.3271484375,310.76669412112244,266
294000,-277719.2080078125,307.8056354131192,266
294100,-277705.9931640625,306.237590164964,266
294200,-277732.416015625,307.16162160842947,266
294300,-278204.572265625,311.69590481240743,266
294400,-277664.4462890625,309.0529822710318,266
294500,-277314.98046875,310.0766842329594,266
294600,-277459.5927734375,310.6621174255582,266
294700,-277764.94140625,311.6264095892162,266
294800,-277499.8232421875,310.8291445132012,266
294900,-277005.1328125,311.21773663748036,266
295000,-277622.26171875,311.86230350901593,266
295100,-277321.427734375,308.23290259238433,266
295200,-277967.75,311.910343914511,266
295300,-277863.37109375,309.5255789594618,266
295400,-277772.044921875,308.3774882415601,266
295500,-277913.5224609375,310.8027204874208,266
295600,-278315.515625,313.2823420383877,266
295700,-277247.1005859375,308.645565261005,266
295800,-277759.669921875,312.27691739994634,266
295900,-278054.40625,315.43042297961966,266
296000,-277495.1162109375,311.9953618415773,266
296100,-277162.98046875,312.30248735785693,266
296200,-277287.091796875,313.530489070421,266
296300,-277462.2529296875,311.7319248091771,266
296400,-277077.0830078125,309.7136458263417,266
296500,-277019.7001953125,308.6025848653868,266
296600,-276959.9853515625,311.09905005771407,266
296700,-277269.6015625,310.8818596611046,266
296800,-277024.474609375,309.584024100404,266
296900,-277204.890625,310.68101199782564,266
297000,-276999.6171875,312.0123750555419,266
297100,-276555.986328125,310.7397759292404,266
297200,-277312.7001953125,312.85001868164267,266
297300,-276971.1748046875,309.3653808276228,266
297400,-276489.4228515625,310.5916781122365,266
297500,-276867.724609375,310.7927488459603,266
297600,-277349.64453125,311.20876129837507,266
297700,-277304.1591796875,308.9024665141242,266
297800,-277677.8994140625,311.534765377587,266
297900,-278004.97265625,311.8761638397611,266
298000,-277861.5205078125,308.53382242373226,266
298100,-278092.48828125,309.0071285064833,266
298200,-278313.9208984375,312.9868003536145,266
298300,-277563.7314453125,308.61571870111885,266
298400,-277816.951171875,310.5617041387169,266
298500,-277533.4970703125,310.00644491734784,266
298600,-277567.611328125,309.8266406622473,266
298700,-277217.4306640625,306.86774418036185,266
298800,-277114.025390625,305.5161668010306,266
298900,-277829.9580078125,309.5196241838734,266
299000,-278013.46484375,312.00019741135225,266
299100,-277593.2685546875,310.39653109915895,266
299200,-277686.1640625,309.63985227168683,266
299300,-277039.712890625,305.05762823273625,266
299400,-277578.9111328125,309.3405948720518,266
299500,-277479.01953125,309.59011532157194,266
299600,-277886.296875,312.6244629198952,266
299700,-277229.6142578125,309.9584999146702,266
299800,-277256.1982421875,311.80636508415614,266
299900,-277432.8408203125,311.9987522348295,266
300000,-276786.0380859375,307.03057040969264,266
300100,-277466.53125,311.23398313114336,266
300200,-277618.533203125,309.4563959108909,266
300300,-277388.8310546875,308.51703225492037,266
300400,-278819.97265625,315.10985578980694,266
300500,-278365.2255859375,310.3550533675313,266
300600,-277943.451171875,307.1405456954437,266
300700,-277895.7724609375,308.161918026879,266
300800,-277496.5927734375,310.43222481562714,266
300900,-277761.453125,311.88998749818035,266
301000,-277775.4169921875,310.0020277794409,266
301100,-277503.1337890625,311.2247249201973,266
301200,-277620.6884765625,309.4320132659607,266
301300,-277793.20703125,309.9104883681756,266
301400,-278563.6875,313.805970366377,266
301500,-278602.8935546875,311.4538730302513,266
301600,-277975.6865234375,310.1355861130954,266
301700,-277812.8037109375,307.81596704664406,266
301800,-277347.755859375,305.992542227513,266
301900,-277787.169921875,309.49332717852724,266
302000,-277359.9345703125,309.32654935649407,266
302100,-277537.63671875,310.2311145642988,266
302200,-277298.4619140625,310.6881762010583,266
302300,-277409.359375,311.43214222047294,266
302400,-277276.1943359375,309.84962434331874,266
302500,-276947.7548828125,307.50887011355644,266
302600,-277686.720703125,312.58474280525934,266
302700,-277397.6123046875,310.79760072269676,266
302800,-277010.7802734375,307.67530124327595,266
302900,-277161.8046875,309.8771528076976,266
303000,-277729.1533203125,312.96017990435234,266
303100,-276851.8056640625,309.77050150297856,266
303200,-277317.8974609375,311.4547672601406,266
303300,-277852.1396484375,314.34701316939424,266
303400,-276877.490234375,311.07798520713084,266
303500,-276867.640625,312.2665186364326,266
303600,-277240.099609375,313.1783201913782,266
303700,-277650.212890625,311.4279488496789,266
303800,-277113.1689453125,309.389451070593,266
303900,-277671.73828125,314.28052622649966,266
304000,-277752.724609375,312.19603515272445,266
304100,-277556.4970703125,310.95809122353444,266
304200,-277483.3623046875,312.0138397725351,266
304300,-277618.7099609375,313.6623247669577,266
304400,-277290.9892578125,313.4442670764333,266
304500,-277095.6015625,314.17824047640744,266
304600,-277014.65625,310.467204907763,266
304700,-277311.8291015625,311.17583124686735,266
304800,-277625.4931640625,311.4233357960301,266
304900,-278189.7041015625,314.6068052401719,266
305000,-277632.6640625,309.7544806410475,266
305100,-276937.6103515625,304.3748222592404,266
305200,-277581.1572265625,310.65967203286095,266
305300,-277604.0927734375,308.6170682735432,266
305400,-277330.591796875,305.14554255796946,266
305500,-278223.767578125,310.6232065849093,266
305600,-277834.9306640625,305.2700838993858,266
305700,-277880.1298828125,307.30234176726697,266
305800,-277892.2451171875,308.54424259915294,266
305900,-277494.373046875,305.74870338692665,266
306000,-277274.2421875,307.03469825644675,266
306100,-277945.7763671875,310.58996641377723,266
306200,-277226.9755859375,305.4557365542269,266
306300,-277849.8232421875,310.5553927119279,266
306400,-277317.44140625,309.6365057348131,266
306500,-277570.51953125,307.60722125144423,265
306600,-278175.953125,310.2482317662699,265
306700,-277760.138671875,308.88239232429123,265
306800,-277896.00390625,308.9391670352546,265
306900,-278036.7099609375,312.7365499560198,265
307000,-277598.46484375,309.1678704157544,265
307100,-278192.140625,314.9943351178629,265
307200,-277815.90625,312.3384176957188,265
307300,-277443.470703125,307.3741723095368,265
307400,-277904.4208984375,308.6855846852354,265
307500,-277999.46875,307.78781377033414,265
307600,-278128.4287109375,307.1041774133681,265
307700,-277762.5654296875,305.79487856526555,265
307800,-277937.7666015625,308.0606401010329,265
307900,-278293.89453125,311.36621511329207,265
308000,-278051.951171875,307.72377520036275,265
308100,-277607.783203125,304.33187265741833,265
308200,-277731.36328125,306.4204449872975,265
308300,-277531.9599609375,304.7460731376849,265
308400,-277940.4814453125,306.5005447516635,265
308500,-278099.84765625,308.1085254528033,265
308600,-277820.6015625,310.22502750032396,265
308700,-277802.173828125,309.98232142730643,265
308800,-277878.6484375,311.87546986252266,265
308900,-276920.8603515625,310.7901731422842,265
309000,-277703.56640625,313.9967564839029,265
309100,-276955.8994140625,309.67708158366327,265
309200,-276446.271484375,307.35888913074126,265
309300,-276412.908203125,311.17318540967966,265
309400,-276902.7421875,311.5531462698066,265
309500,-277558.5537109375,312.17757912433296,265
309600,-277066.4970703125,306.9885380626595,265
309700,-276979.73046875,310.21645994929014,265
309800,-276894.779296875,309.2050548937984,265
309900,-276811.6572265625,311.5874715643961,265
310000,-276514.5341796875,313.1831964307062,265
310100,-276867.22265625,315.0992791250091,265
310200,-276687.61328125,312.9213587786453,265
310300,-277425.689453125,314.91682093623143,265
310400,-277310.9013671875,317.6578605175939,265
310500,-277105.1318359375,315.7969628468198,265
310600,-276600.060546875,310.9681974559047,265
310700,-277275.56640625,313.4594559851796,265
310800,-276746.31640625,312.7330711853657,265
310900,-276970.10546875,312.83352869150286,265
311000,-277249.9853515625,314.00291299618624,265
311100,-276858.2529296875,310.8832598309916,265
311200,-276968.240234375,312.9114859572925,265
311300,-276550.4482421875,310.75186437396,265
311400,-277149.2705078125,309.54713847734047,265
311500,-277479.4033203125,312.2509024725329,265
311600,-277264.6435546875,310.2441171357296,265
311700,-277502.064453125,311.0438218143306,265
311800,-277520.5419921875,310.61680398889825,265
311900,-277633.306640625,312.16991444648886,265
312000,-277142.5712890625,310.93017218563915,265
312100,-278030.8984375,313.1562174746941,265
312200,-277821.0927734375,310.6877614922979,265
312300,-277959.3720703125,312.6585615390435,265
312400,-277165.564453125,306.9832923983375,265
312500,-277773.5439453125,309.95919289721496,265
312600,-277562.978515625,306.11509401601614,265
312700,-277574.1005859375,305.74615866428053,265
312800,-278182.0595703125,309.8748036315569,265
312900,-277737.83203125,308.9901751168136,265
313000,-277974.0810546875,307.19235787477214,265
313100,-277672.337890625,308.31860969254177,265
313200,-277854.86328125,310.6644255077143,265
313300,-277511.91796875,305.3648124462274,265
313400,-277968.8818359375,308.65771692187116,265
313500,-277303.396484375,304.34324954757705,265
313600,-278364.412109375,310.5025980058008,265
313700,-277623.5107421875,305.37342319811495,265
313800,-277801.44140625,309.6367345209529,265
313900,-277466.33203125,308.44056179450746,265
314000,-277707.0390625,312.05870071789525,265
314100,-277454.4580078125,306.4600634501515,265
314200,-278140.671875,305.39245527068994,265
314300,-278148.732421875,308.54977508484353,265
314400,-277861.806640625,307.73137916122045,265
314500,-278043.1318359375,307.9763714657087,265
314600,-278271.4228515625,310.8819597598525,265
314700,-277797.525390625,308.1621113588547,265
314800,-277337.115234375,309.3691570084121,265
314900,-277204.9970703125,310.63886933709614,265
315000,-277566.8818359375,311.4392179053734,265
315100,-277696.126953125,309.9110673530601,265
315200,-277855.634765625,310.97160949240515,265
315300,-277720.73046875,309.38733661968064,265
315400,-278059.7421875,310.45244565463116,265
315500,-277993.337890625,312.5096026886981,265
315600,-277715.265625,308.4852615725936,265
315700,-278237.7998046875,312.1568715102775,265
315800,-277723.130859375,309.55688441621044,265
315900,-277849.376953125,309.3357125747602,265
316000,-277983.6240234375,306.9649826680375,265
316100,-278189.0224609375,310.2438108447636,265
316200,-277583.26171875,307.89871004243594,265
316300,-277413.0546875,306.6700598562973,265
316400,-277783.9912109375,311.5858501913188,265
316500,-277373.517578125,310.582165603948,265
316600,-277354.791015625,313.13112987067944,265
316700,-277805.9619140625,313.13690477574323,265
316800,-276673.6455078125,307.026096110756,265
316900,-277342.416015625,312.5802170452745,265
317000,-277101.7265625,311.96294588251567,265
317100,-276769.845703125,312.03176896323356,265
317200,-277296.7333984375,314.1644009918256,265
317300,-276859.16015625,311.60773080634374,265
317400,-277135.6318359375,308.4513747798336,265
317500,-277074.6181640625,308.3492596764403,265
317600,-277483.943359375,312.34555644336905,265
317700,-276936.2578125,306.47426730068844,265
317800,-277310.154296875,310.9109641504621,265
317900,-277049.1474609375,308.64267166761647,265
318000,-277124.11083984375,311.57428465750434,265
318100,-276880.021484375,310.1643638493112,265
318200,-276402.8876953125,312.8306310483548,265
318300,-276261.015625,312.78016199890664,265
318400,-276077.69921875,307.3630070392745,265
318500,-277214.4013671875,315.0055471816517,265
318600,-277088.7265625,313.36726884098294,265
318700,-276817.19140625,311.7320726120041,265
318800,-276889.2841796875,310.9606229626726,265
318900,-277173.458984375,312.80990486285907,265
319000,-277407.1455078125,311.6016952672028,265
319100,-276951.900390625,307.78622449842993,265
319200,-277452.166015625,308.4746523706698,265
319300,-278010.123046875,310.2974182562644,265
319400,-277489.435546875,305.2293594095892,265
319500,-277485.04296875,307.5447851635041,265
319600,-277672.357421875,310.80315383241106,265
319700,-277208.0439453125,308.8349921706892,265
319800,-277427.8525390625,309.94430019924584,265
319900,-277477.4267578125,307.2563701149133,265
320000,-277679.982421875,310.6840501522231,265
320100,-277178.681640625,309.3209060233782,265
320200,-277560.3232421875,312.50086051825133,265
320300,-277594.2060546875,309.09050541992866,265
320400,-277908.9443359375,309.8816808693573,265
320500,-278208.5703125,310.0981082792687,265
320600,-278342.7001953125,309.70151825273075,265
320700,-277443.2509765625,304.6128293133149,265
320800,-278040.263671875,308.9545123609244,265
320900,-277953.458984375,311.33871534276784,265
321000,-277661.8642578125,307.3530919299347,265
321100,-278382.73828125,308.9143142066852,265
321200,-278091.8115234375,310.0358532481974,265
